LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGP02010384	PE(13:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	633.436957	C33H64NO8P	123061630	52924090	OVZPIMUZPHUIQT-OPIPOUMXSA-N					
LMGP02010385	PE(13:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	649.468257	C34H68NO8P	123061631	52924091	WNFMZXBGSIMPIS-JGCGQSQUSA-N					
LMGP02010386	PE(13:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	647.452607	C34H66NO8P	123061632	52924092	LMLDPKSZWHIVHJ-RGOCUGCRSA-N					
LMGP02011255	PE(13:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	663.483907	C35H70NO8P	123062501	52924949	ISXLFHHOBUJKKM-MGBGTMOVSA-N					
LMGP02010387	PE(13:0/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	661.468257	C35H68NO8P	123061633	52924093	FXPWHIAHOALOKI-ILGKRYBBSA-N					
LMGP02010388	"PE(13:0/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	659.452607	C35H66NO8P	123061634	52924094	JWRHKXZBXQJLGO-GLOYYYSISA-N					
LMGP02010389	PE(13:0/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	677.499557	C36H72NO8P	123061635	52924095	GHUNMROMRGQXEW-UUWRZZSWSA-N					
LMGP02010390	PE(13:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	123061636	52924096	OKGJZBWVHVRTLI-ALNMSFLZSA-N					
LMGP02010391	"PE(13:0/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	673.468257	C36H68NO8P	123061637	52924097	KGELWHYJKFNWBU-VSSIUQMHSA-N					
LMGP02010392	"PE(13:0/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	671.452607	C36H66NO8P	123061638	52924098	IMXXFTHEXDUWEB-MZTBMDAMSA-N					
LMGP02010393	"PE(13:0/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	671.452607	C36H66NO8P	123061639	52924099	AZFIEFPGSMQDJN-VMYMYOFASA-N					
LMGP02010394	"PE(13:0/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	669.436957	C36H64NO8P	123061640	52924100	LJRKKSBIPGDNNM-FCDKFIKWSA-N					
LMGP02011254	PE(13:0/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	691.515208	C37H74NO8P	123062500	52924948	RANDOAVYFVCXAA-PGUFJCEWSA-N					
LMGP02010395	PE(13:0/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	689.499557	C37H72NO8P	123061641	52924101	VRFLBKDYCLYNCT-QEJMHMKOSA-N					
LMGP02011253	PE(13:0/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	705.530858	C38H76NO8P	123062499	52924947	JUAXUCUSMVLFGE-PSXMRANNSA-N					
LMGP02010396	PE(13:0/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061642	52924102	GGFGIZMZBWSGOF-RDUIHUIXSA-N					
LMGP02010397	"PE(13:0/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	701.499557	C38H72NO8P	123061643	52924103	IWXDLCLJKFWDAC-VYFWNOCGSA-N					
LMGP02010398	"PE(13:0/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	699.483907	C38H70NO8P	123061644	52924104	FJGGKCIODUWCEV-IDSPQAJUSA-N					
LMGP02010399	"PE(13:0/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	697.468257	C38H68NO8P	123061645	52924105	SKMFDKCSJXGVRA-PLULCWLJSA-N					
LMGP02010400	"PE(13:0/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	695.452607	C38H66NO8P	123061646	52924106	CJFFJYJMPNXOJW-CBJJKDKWSA-N					
LMGP02011252	PE(13:0/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	719.546508	C39H78NO8P	123062498	52924946	JMQZNLUPZHXVEL-DIPNUNPCSA-N					
LMGP02010401	PE(13:0/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	733.562158	C40H80NO8P	123061647	52924107	LORCWCAFWLIZGE-KXQOOQHDSA-N					
LMGP02010402	PE(13:0/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	731.546508	C40H78NO8P	123061648	52924108	NDZIIJNXYISRGX-YWTUKGCKSA-N					
LMGP02010403	"PE(13:0/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	729.530858	C40H76NO8P	123061649	52924109	UPHGQGQEXSZGMI-SLEUEIPZSA-N					
LMGP02010404	"PE(13:0/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	725.499557	C40H72NO8P	123061650	52924110	JOXUVDMFDBHBDB-AFAXPBNPSA-N					
LMGP02010405	"PE(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	721.468257	C40H68NO8P	123061651	52924111	LDMXPCTZIQUOTM-FHKNFDDZSA-N					
LMGP02011251	PE(14:0/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	607.421307	C31H62NO8P	123062497	20843279	ZDKGMLQJMZNABM-GDLZYMKVSA-N					
LMGP02010406	PE(14:0/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	621.436957	C32H64NO8P	123061652	52924112	OEFLVPAGNOKBAV-SSEXGKCCSA-N					
LMGP02010352	PE(14:0/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	635.452607	C33H66NO8P	49703591	9852308	NEZDNQCXEZDCBI-WJOKGBTCSA-N		HMDB08821			
LMGP02010407	PE(14:0/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	633.436957	C33H64NO8P	123061653	52924113	KKYHRRVXUVMRJB-QPLOXXCYSA-N					
LMGP02011250	PE(14:0/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	649.468257	C34H68NO8P	123062496	24178114	VQQFJLCUEFKGHJ-JGCGQSQUSA-N					
LMGP02010408	PE(14:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	647.452607	C34H66NO8P	123061654	52924114	BFMYRWSSWUIGFH-OGHHLXJMSA-N					
LMGP02010302	PE(14:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	663.483907	C35H70NO8P	14714263	9547000	FXNACVVCWBVCGD-MGBGTMOVSA-N		HMDB08824		13156	
LMGP02011249	PE(14:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	661.468257	C35H68NO8P	123062495	52924945	AZKOMSGSPCBHKK-AVKQKRQHSA-N					
LMGP02010409	PE(14:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	677.499557	C36H72NO8P	123061655	447296	VGJQYAJIUVLCGP-UUWRZZSWSA-N					
LMGP02010410	PE(14:0/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	123061656	52924115	CVEAMSIVRDDSIL-YFGVOLTDSA-N					
LMGP02010411	"PE(14:0/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	673.468257	C36H68NO8P	123061657	52924116	QAXOUBCWWPEBJI-RYVCSKRXSA-N					
LMGP02011248	PE(14:0/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	691.515208	C37H74NO8P	123062494	49786976	AUSLLMXXJBCZGL-PGUFJCEWSA-N					
LMGP02011247	PE(14:0/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	689.499557	C37H72NO8P	123062493	52924944	QZGYPUQNTDWNBR-XHYHITGYSA-N					
LMGP02011246	"PE(14:0/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	123062492	52924943	HMARMWSETGYKDK-AOGVJQIJSA-N					
LMGP02010412	"PE(14:0/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	685.468257	C37H68NO8P	123061658	52924117	UDYVHSUMHVZJIP-AKWMQZFTSA-N					
LMGP02011245	"PE(14:0/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	685.468257	C37H68NO8P	123062491	52924942	UQHUDDVHEIGOTM-SPJWFKKYSA-N					
LMGP02011244	"PE(14:0/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	683.452607	C37H66NO8P	123062490	52924941	RFPZJGWROFRHBT-BRSQCVDYSA-N					
LMGP02010413	PE(14:0/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	705.530858	C38H76NO8P	123061659	52924118	OBFDDDRZTUFNNQ-PSXMRANNSA-N					
LMGP02010414	PE(14:0/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061660	52924119	YIWVGTDVUNWTBU-UVCQAILXSA-N					
LMGP02011243	PE(14:0/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	719.546508	C39H78NO8P	123062489	52924940	LCJFVEQXGBUSEF-DIPNUNPCSA-N					
LMGP02010415	PE(14:0/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	717.530858	C39H76NO8P	123061661	52924120	BPFXNETZQIVTNB-OBYUZFALSA-N					
LMGP02010416	"PE(14:0/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	715.515208	C39H74NO8P	123061662	52924121	RXKSKZZAOIRFLK-UQYDIMRYSA-N					
LMGP02010417	"PE(14:0/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	713.499557	C39H72NO8P	123061663	52924122	RAYUXPPYGXZJRB-OWNGUKFPSA-N					
LMGP02011242	"PE(14:0/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	711.483907	C39H70NO8P	123062488	52924939	PCNMLNCECLPPIO-CIAQOEIVSA-N					
LMGP02011241	"PE(14:0/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	709.468257	C39H68NO8P	123062487	52924938	WXAADESEYPIPOB-GLRKTWBISA-N					
LMGP02010418	PE(14:0/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	733.562158	C40H80NO8P	123061664	52924123	MMLCXFDRAGZFJV-KXQOOQHDSA-N					
LMGP02011240	PE(14:0/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	747.577808	C41H82NO8P	123062486	52924937	RUGZHLOPROZNNS-LDLOPFEMSA-N					
LMGP02010419	PE(14:0/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	123061665	52924124	LUWRLPMWDWDVAR-OZQCKNKTSA-N					
LMGP02010420	"PE(14:0/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	123061666	52924125	OUEUPCHAIFZTKH-LSWZYRHBSA-N					
LMGP02010421	"PE(14:0/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	739.515208	C41H74NO8P	123061667	52924126	KUPNWZACJRZMJD-SIOSMUJOSA-N					
LMGP02011239	"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	735.483907	C41H70NO8P	123062485	52924936	XQLJDXRKMXWECX-ZAVIFPEHSA-N					
LMGP02010422	PE(14:1(9Z)/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	605.405657	C31H60NO8P	123061668	52924127	LXOOXAZBAFTBOJ-HQGHLRICSA-N					
LMGP02010423	PE(14:1(9Z)/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	619.421307	C32H62NO8P	123061669	52924128	SQSTYOMQWKGVDX-QDKVJEPWSA-N					
LMGP02010424	PE(14:1(9Z)/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	633.436957	C33H64NO8P	123061670	52924129	FGWIVUFUAVCXMN-HEDIVAJHSA-N					
LMGP02011238	PE(14:1(9Z)/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	631.421307	C33H62NO8P	123062484	52924935	NMAFIXDXWCNTFK-HFQSORNJSA-N					
LMGP02010425	PE(14:1(9Z)/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	647.452607	C34H66NO8P	123061671	52924130	SUOCBQJZTPKWHX-PGKKXZESSA-N					
LMGP02010426	PE(14:1(9Z)/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	645.436957	C34H64NO8P	123061672	52924131	WMEJXAXRPIUHBY-PMNXXRITSA-N					
LMGP02010427	PE(14:1(9Z)/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	661.468257	C35H68NO8P	123061673	52924132	IXIBEFBSXYIWMP-ALMVXPMNSA-N					
LMGP02010428	PE(14:1(9Z)/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	659.452607	C35H66NO8P	123061674	52924133	ZXHZOZOKRSLOIE-HMDBOOPKSA-N					
LMGP02010429	PE(14:1(9Z)/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	123061675	52924134	UYEQXFAWQWBGMR-PEDHGXIFSA-N					
LMGP02010430	PE(14:1(9Z)/17:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	673.468257	C36H68NO8P	123061676	52924135	RPCKGPXLQCPFSV-LLFSEEBSSA-N					
LMGP02010431	"PE(14:1(9Z)/17:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	671.452607	C36H66NO8P	123061677	52924136	VKQDSNQKZVEWKI-ONRPYFMUSA-N					
LMGP02010432	PE(14:1(9Z)/18:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	689.499557	C37H72NO8P	123061678	52924137	HGOCPWTXRYWCLU-YPZHICNLSA-N					
LMGP02010433	PE(14:1(9Z)/18:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	687.483907	C37H70NO8P	123061679	52924138	LNSLMJAJCZTRJX-VCEJZXRASA-N					
LMGP02010434	"PE(14:1(9Z)/18:2(9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	685.468257	C37H68NO8P	123061680	52924139	XDSMOXQHORVVGK-CTBOXKONSA-N					
LMGP02010435	"PE(14:1(9Z)/18:3(6Z,9Z,12Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	683.452607	C37H66NO8P	123061681	52924140	GRLZPNRSNNMVHX-JFWNZQDJSA-N					
LMGP02010436	"PE(14:1(9Z)/18:3(9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	683.452607	C37H66NO8P	123061682	52924141	JSUYNJKAWQKHKU-YUOYCBLWSA-N					
LMGP02010437	"PE(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	681.436957	C37H64NO8P	123061683	52924142	KKYYCRKKXHZGCD-BBKKEFMFSA-N					
LMGP02010438	PE(14:1(9Z)/19:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	703.515208	C38H74NO8P	123061684	52924143	AYNWMJDMGYKDKY-RENWGTOJSA-N					
LMGP02010439	PE(14:1(9Z)/19:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	701.499557	C38H72NO8P	123061685	52924144	KAXFTGHMFKKSLS-VSACUFDMSA-N					
LMGP02010440	PE(14:1(9Z)/20:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	717.530858	C39H76NO8P	123061686	52924145	HLDSVLSCMIYWMM-CAPKZEEOSA-N					
LMGP02010441	PE(14:1(9Z)/20:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	715.515208	C39H74NO8P	123061687	52924146	UALNVYZBISOVQV-DFQIBMCCSA-N					
LMGP02010442	"PE(14:1(9Z)/20:2(11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	713.499557	C39H72NO8P	123061688	52924147	QEPGPOLSCPMSDZ-RGWCGLOOSA-N					
LMGP02010443	"PE(14:1(9Z)/20:3(8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	711.483907	C39H70NO8P	123061689	52924148	WUDDUXUZWUAVKC-UGDGXCRESA-N					
LMGP02010444	"PE(14:1(9Z)/20:4(5Z,8Z,11Z,14Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	709.468257	C39H68NO8P	123061690	52924149	PQVDMZGDVGFNOV-BAXWKAISSA-N					
LMGP02010445	"PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	707.452607	C39H66NO8P	123061691	52924150	AWTJQBOUKQEACS-MXEPGKFPSA-N					
LMGP02010446	PE(14:1(9Z)/21:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	731.546508	C40H78NO8P	123061692	52924151	NRMPRYGMIPIJER-UAQMVCKTSA-N					
LMGP02010447	PE(14:1(9Z)/22:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	745.562158	C41H80NO8P	123061693	52924152	BSVQKPRGDPWRBO-IQEWKVFESA-N					
LMGP02010448	PE(14:1(9Z)/22:1(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	743.546508	C41H78NO8P	123061694	52924153	PBGWDZYPGLKWSJ-FZJQUTTISA-N					
LMGP02010449	"PE(14:1(9Z)/22:2(13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	741.530858	C41H76NO8P	123061695	52924154	XQEKQVXPNUSEMG-UUYHJMQVSA-N					
LMGP02010450	"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	737.499557	C41H72NO8P	123061696	52924155	YUJQBXOEHWTQIZ-GEQLDFBFSA-N					
LMGP02010451	"PE(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	733.468257	C41H68NO8P	123061697	52924156	OTZUTPFGNYUSNH-FVGNAHSGSA-N					
LMGP02010452	PE(15:0/12:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	621.436957	C32H64NO8P	123061698	52924157	ZNNBKAPBHPPFJO-SSEXGKCCSA-N					
LMGP02011237	PE(15:0/13:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	635.452607	C33H66NO8P	123062483	52924934	OQCQVKVTNLBGLS-WJOKGBTCSA-N					
LMGP02010453	PE(15:0/14:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	649.468257	C34H68NO8P	123061699	4369584	VNPKEVZXIMYUIM-JGCGQSQUSA-N					
LMGP02010454	PE(15:0/14:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	647.452607	C34H66NO8P	123061700	52924158	OIERHHCSSSRIJH-PGKKXZESSA-N					
LMGP02010106	PE(15:0/15:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	663.483907	C35H70NO8P	14714067	9546807	SKVKIGSFTGVBOX-MGBGTMOVSA-N		HMDB08889		9120	
LMGP02010455	PE(15:0/15:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	661.468257	C35H68NO8P	123061701	52924159	YPNVQNZJSHZCNV-HUIXSENASA-N					
LMGP02011236	PE(15:0/16:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	677.499557	C36H72NO8P	123062482	52924933	DCIHLTIBNFDPMW-UUWRZZSWSA-N					
LMGP02011235	PE(15:0/16:1(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	675.483907	C36H70NO8P	123062481	52924932	YMEQXDCYZVOOFR-NOLSVFIGSA-N					
LMGP02011234	PE(15:0/17:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoethanolamines [GP02]	Diacylglycerophosphoethanolamines [GP0201]	691.515208	C37H74NO8P	123062480	52924931	KRXWIRXSPWSNBJ-PGUFJCEWSA-N					
