LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
LMGL03013241	TG(12:0/14:1(9Z)/16:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	718.611141	C45H82O6	135638927	56937031	IDWYMMYRNPSLDA-NNBKTNTFSA-N					
LMGL03013242	TG(12:0/14:1(9Z)/17:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	734.642442	C46H86O6	135638928	56937032	FJFLTQOWZZFKBE-FKFLSBRZSA-N					
LMGL03013243	TG(12:0/14:1(9Z)/17:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	732.626791	C46H84O6	135638929	56937033	CEXAFTBJMQVSSW-TYFUCJICSA-N					
LMGL03013244	TG(12:0/14:1(9Z)/17:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	730.611141	C46H82O6	135638930	56937034	HICOKROLDNWGFM-QZWBDCSMSA-N					
LMGL03013245	TG(12:0/14:1(9Z)/18:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	748.658092	C47H88O6	135638931	56937035	AVOSYSUBIBSHKI-HZMXKNRLSA-N					
LMGL03013246	TG(12:0/14:1(9Z)/18:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	746.642442	C47H86O6	135638932	56937036	MBDIKHHUXKJHDN-QUZDWSSOSA-N					
LMGL03013247	TG(12:0/14:1(9Z)/18:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	744.626791	C47H84O6	135638933	56937037	NKOYYUQSNGIQOM-QCVUTXFISA-N					
LMGL03013248	TG(12:0/14:1(9Z)/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	742.611141	C47H82O6	135638934	56937038	IKBGEQZYRUHAHP-HPWCZUARSA-N					
LMGL03013249	TG(12:0/14:1(9Z)/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	742.611141	C47H82O6	135638935	56937039	AFFSAIPAHKQBQB-BLWWZHSPSA-N					
LMGL03013250	TG(12:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	740.595491	C47H80O6	135638936	56937040	HETRWLYFNCXHQO-SIJVYNRHSA-N					
LMGL03013251	TG(12:0/14:1(9Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	762.673742	C48H90O6	135638937	56937041	SXWUTVPTWFOQQJ-LHCPYRQKSA-N					
LMGL03013252	TG(12:0/14:1(9Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	760.658092	C48H88O6	135638938	56937042	UYBNMNNIZARUBQ-KRYJPJFTSA-N					
LMGL03013253	TG(12:0/14:1(9Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	776.689392	C49H92O6	135638939	56937043	NWGKGONRBXORNY-JPSWPIJQSA-N					
LMGL03013254	TG(12:0/14:1(9Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	774.673742	C49H90O6	135638940	56937044	WEVPBZFUEDNYCR-SWVYRDHKSA-N					
LMGL03013255	TG(12:0/14:1(9Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	772.658092	C49H88O6	135638941	56937045	AGQHEFDDMJKJIO-UOCVUNAESA-N					
LMGL03013256	TG(12:0/14:1(9Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	770.642442	C49H86O6	135638942	56937046	LENVACHQWLUOPL-VVFXJHAUSA-N					
LMGL03013257	TG(12:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	768.626791	C49H84O6	135638943	56937047	QMIBSHJIDAAKKM-GUFLZUFSSA-N					
LMGL03013258	TG(12:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	766.611141	C49H82O6	135638944	56937048	JFYAGUUVKOTOTG-MUSLVJRTSA-N					
LMGL03013259	TG(12:0/14:1(9Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	790.705042	C50H94O6	135638945	56937049	TVJQKWREWIPXKB-BJQOKWRCSA-N					
LMGL03013260	TG(12:0/14:1(9Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	804.720692	C51H96O6	135638946	56937050	YUCHMEGIUKCZRE-WZBLLWBYSA-N					
LMGL03013261	TG(12:0/14:1(9Z)/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	802.705042	C51H94O6	135638947	56937051	KXFDKSAHLMTIPB-RBPFHZOWSA-N					
LMGL03013262	TG(12:0/14:1(9Z)/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	800.689392	C51H92O6	135638948	56937052	LSGURRIZKFLBAA-OUMKQTIQSA-N					
LMGL03013263	TG(12:0/14:1(9Z)/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	798.673742	C51H90O6	135638949	56937053	OXDKJZXJDXGBSB-BXTSDHJXSA-N					
LMGL03013264	TG(12:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	796.658092	C51H88O6	135638950	56937054	AGFLLOJKUCORAY-TWNREJCISA-N					
LMGL03013265	TG(12:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	794.642442	C51H86O6	135638951	56937055	ARDGOVQOVGOCAJ-FEYBABQQSA-N					
LMGL03013266	TG(12:0/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	792.626791	C51H84O6	135638952	56937056	JRYHKYFSOZCEPH-ZCUKGCHOSA-N					
LMGL03012662	TG(12:0/15:0/15:0)[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	722.642442	C45H86O6	135638348	56936462	UUJVRZNDSMCLIU-HUESYALOSA-N					
LMGL03013267	TG(12:0/15:0/15:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	720.626791	C45H84O6	135638953	56937057	UUKLDTGIQMPTIZ-YTLLSQCFSA-N					
LMGL03013268	TG(12:0/15:0/16:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	736.658092	C46H88O6	135638954	56937058	IEKCDOQWZSTGGO-VZUYHUTRSA-N					
LMGL03013269	TG(12:0/15:0/16:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	734.642442	C46H86O6	135638955	56937059	IFRAQUPEQGNBHP-FGVJYFRNSA-N					
LMGL03013270	TG(12:0/15:0/17:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	750.673742	C47H90O6	135638956	56937060	IANAXDYVESIKRO-USYZEHPZSA-N					
LMGL03013271	TG(12:0/15:0/17:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	748.658092	C47H88O6	135638957	56937061	CTGTUNJIKUDUCJ-JBCPQQQMSA-N					
LMGL03013272	TG(12:0/15:0/17:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	746.642442	C47H86O6	135638958	56937062	LTJOXWUKJWBJLQ-BKEVGMTQSA-N					
LMGL03013273	TG(12:0/15:0/18:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	764.689392	C48H92O6	135638959	56937063	WUMIIWJRKDRZJJ-WBVITSLISA-N					
LMGL03013274	TG(12:0/15:0/18:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	762.673742	C48H90O6	135638960	56937064	DFBBABPODFDZGT-JGGZRYCBSA-N					
LMGL03013275	TG(12:0/15:0/18:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	760.658092	C48H88O6	135638961	56937065	UFUJUIRRXHOYRI-OBMDMSDDSA-N					
LMGL03013276	TG(12:0/15:0/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	758.642442	C48H86O6	135638962	56937066	VNLAREXMHAOWBN-GRKYOCKJSA-N					
LMGL03013277	TG(12:0/15:0/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	758.642442	C48H86O6	135638963	56937067	URZOJRXTHRXYOJ-NIRYTPGHSA-N					
LMGL03013278	TG(12:0/15:0/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	756.626791	C48H84O6	135638964	56937068	XDVCGIRJIQMMQU-UXYARDFSSA-N					
LMGL03013279	TG(12:0/15:0/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	778.705042	C49H94O6	135638965	56937069	DZKVAJUKQMFZRG-YACUFSJGSA-N					
LMGL03013280	TG(12:0/15:0/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	776.689392	C49H92O6	135638966	56937070	XJUAZBDKHOFXSP-JIVOVYNRSA-N					
LMGL03013281	TG(12:0/15:0/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	792.720692	C50H96O6	135638967	56937071	YRPDOPASFMBIMS-QZNUWAOFSA-N					
LMGL03013282	TG(12:0/15:0/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	790.705042	C50H94O6	135638968	56937072	DXKIXRREJNEHDW-ACXYVCEHSA-N					
LMGL03013283	TG(12:0/15:0/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	788.689392	C50H92O6	135638969	56937073	ZMJRNNOENNFQJA-HQALDZNOSA-N					
LMGL03013284	TG(12:0/15:0/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	786.673742	C50H90O6	135638970	56937074	LCRUMYCCJVHPOL-DGVJRTNZSA-N					
LMGL03013285	TG(12:0/15:0/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	784.658092	C50H88O6	135638971	56937075	PQQQUBLMHSQIGT-OOPMFERSSA-N					
LMGL03013286	TG(12:0/15:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	782.642442	C50H86O6	135638972	56937076	OGVHOEFNIXSPJR-YLKDZSNRSA-N					
LMGL03013287	TG(12:0/15:0/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	806.736342	C51H98O6	135638973	56937077	BRUJJDYLTZSCSR-QSCHNALKSA-N					
LMGL03013288	TG(12:0/15:0/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	820.751992	C52H100O6	135638974	56937078	JQWOZYLWAQWIBC-ANFMRNGASA-N					
LMGL03013289	TG(12:0/15:0/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	818.736342	C52H98O6	135638975	56937079	LTQWUXZTSRRSJM-WURLXDQTSA-N					
LMGL03013290	TG(12:0/15:0/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	816.720692	C52H96O6	135638976	56937080	KGJAWODFDYEUPX-NFSRLPFRSA-N					
LMGL03013291	TG(12:0/15:0/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	814.705042	C52H94O6	135638977	56937081	DWRCSNBRUKZSAN-QLEDZAISSA-N					
LMGL03013292	TG(12:0/15:0/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	812.689392	C52H92O6	135638978	56937082	BATVZLGGZVWAMW-FUVYSXLCSA-N					
LMGL03013293	TG(12:0/15:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	810.673742	C52H90O6	135638979	56937083	ZASMAPSODOBKSE-RUKXRAMYSA-N					
LMGL03013294	TG(12:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	808.658092	C52H88O6	135638980	56937084	IQQGRWPYVVVCHT-AEPCRGQGSA-N					
LMGL03012663	TG(12:0/15:1(9Z)/15:1(9Z))[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	718.611141	C45H82O6	135638349	56936463	HLPNCTFGAPXMCE-JVJIMKLNSA-N					
LMGL03013295	TG(12:0/15:1(9Z)/16:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	734.642442	C46H86O6	135638981	56937085	JWGZWEZUFXQCPJ-ICYLKDLWSA-N					
LMGL03013296	TG(12:0/15:1(9Z)/16:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	732.626791	C46H84O6	135638982	56937086	ADDPOWBOGMFDQW-QFYGMPOISA-N					
LMGL03013297	TG(12:0/15:1(9Z)/17:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	748.658092	C47H88O6	135638983	56937087	ABNXDWILIVMNRZ-PMGIIZRDSA-N					
LMGL03013298	TG(12:0/15:1(9Z)/17:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	746.642442	C47H86O6	135638984	56937088	DDXHCSBEDPHFJR-BIQSVJENSA-N					
LMGL03013299	TG(12:0/15:1(9Z)/17:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	744.626791	C47H84O6	135638985	56937089	NYDHAKOYADQUBX-WZXYRXMYSA-N					
LMGL03013300	TG(12:0/15:1(9Z)/18:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	762.673742	C48H90O6	135638986	56937090	FWERVTWJVYQJNP-POHCVOTPSA-N					
LMGL03013301	TG(12:0/15:1(9Z)/18:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	760.658092	C48H88O6	135638987	56937091	LISFMHUBCGLZDY-GLZUTKNOSA-N					
LMGL03013302	TG(12:0/15:1(9Z)/18:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	758.642442	C48H86O6	135638988	56937092	KVHCMKGLEOGRRU-XILKSCOSSA-N					
LMGL03013303	TG(12:0/15:1(9Z)/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	756.626791	C48H84O6	135638989	56937093	LMNOOKVCPTZECR-LRLNYYKESA-N					
LMGL03013304	TG(12:0/15:1(9Z)/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	756.626791	C48H84O6	135638990	56937094	RQBAQVNBIRORKX-MZLDSZIRSA-N					
LMGL03013305	TG(12:0/15:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	754.611141	C48H82O6	135638991	56937095	PPSCXVZYDITGNK-MSGJJMPXSA-N					
LMGL03013306	TG(12:0/15:1(9Z)/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	776.689392	C49H92O6	135638992	56937096	FDPNOFPSIUMNLX-NIQUXWPDSA-N					
LMGL03013307	TG(12:0/15:1(9Z)/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	774.673742	C49H90O6	135638993	56937097	OGCOHNKJCWMJJC-CMWUUHBGSA-N					
LMGL03013308	TG(12:0/15:1(9Z)/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	790.705042	C50H94O6	135638994	56937098	UKCCDXFGQSHWQQ-WGKHYTJYSA-N					
LMGL03013309	TG(12:0/15:1(9Z)/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	788.689392	C50H92O6	135638995	56937099	CPCUFAJHEDODGD-HGYCIPRWSA-N					
LMGL03013310	TG(12:0/15:1(9Z)/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	786.673742	C50H90O6	135638996	56937100	CTYMIJSDLAJTHA-IGUIQGBDSA-N					
LMGL03013311	TG(12:0/15:1(9Z)/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	784.658092	C50H88O6	135638997	56937101	ADYJCVPBELOACD-XGROHAAPSA-N					
LMGL03013312	TG(12:0/15:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	782.642442	C50H86O6	135638998	56937102	XHWZBECNWSSHDK-XBQSHKBVSA-N					
LMGL03013313	TG(12:0/15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	780.626791	C50H84O6	135638999	56937103	ULDQGSJCBQGINC-OXPQMGCISA-N					
LMGL03013314	TG(12:0/15:1(9Z)/21:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	804.720692	C51H96O6	135639000	56937104	JNZYQSQZLCJCOF-VSRCFNBTSA-N					
LMGL03013315	TG(12:0/15:1(9Z)/22:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	818.736342	C52H98O6	135639001	56937105	KQVPUBFNYFQRSC-AVJWZCQPSA-N					
LMGL03013316	TG(12:0/15:1(9Z)/22:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	816.720692	C52H96O6	135639002	56937106	DXSQQVPVRXLVFC-LGNAUKDKSA-N					
LMGL03013317	TG(12:0/15:1(9Z)/22:2(13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	814.705042	C52H94O6	135639003	56937107	ATKVGCGZIPRBBM-QBYZCGTDSA-N					
LMGL03013318	TG(12:0/15:1(9Z)/22:3(10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	812.689392	C52H92O6	135639004	56937108	LLLLPNCLTYFHAW-PHLJTVPXSA-N					
LMGL03013319	TG(12:0/15:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	810.673742	C52H90O6	135639005	56937109	YAGQFUHFDWDEMN-SLJHSQFUSA-N					
LMGL03013320	TG(12:0/15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	808.658092	C52H88O6	135639006	56937110	UDNYLXCOXTWTLR-AZWQQKNZSA-N					
LMGL03013321	TG(12:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	806.642442	C52H86O6	135639007	56937111	RIBUIJYKOPESMP-CHPOXTLFSA-N					
LMGL03012664	TG(12:0/16:0/16:0)[iso3]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	750.673742	C47H90O6	135638350	151260	ZCHDZACIKMGEJU-USYZEHPZSA-N					
LMGL03013322	TG(12:0/16:0/16:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	748.658092	C47H88O6	135639008	56937112	OUKDNADVOQVFAR-NBTXLFQMSA-N					
LMGL03013323	TG(12:0/16:0/17:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	764.689392	C48H92O6	135639009	56937113	MJEXOOVVVNBRIK-WBVITSLISA-N					
LMGL03013324	TG(12:0/16:0/17:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	762.673742	C48H90O6	135639010	56937114	VPDGUHOSYUPOAS-MWGCQCNTSA-N					
LMGL03013325	TG(12:0/16:0/17:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	760.658092	C48H88O6	135639011	56937115	FDMDYRSWABNJCX-DOWFJGQNSA-N					
LMGL03010007	TG(12:0/16:0/18:0)	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	778.705042	C49H94O6	4266251	656780	HBNALZRPCNRSPZ-YACUFSJGSA-N					
LMGL03013326	TG(12:0/16:0/18:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	776.689392	C49H92O6	135639012	56937116	KKDKCSAJJXXLKK-JHXSWNAYSA-N					
LMGL03013327	TG(12:0/16:0/18:2(9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	774.673742	C49H90O6	135639013	56937117	JORMHQSOEAESEA-XKGSDZNMSA-N					
LMGL03013328	TG(12:0/16:0/18:3(6Z,9Z,12Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	772.658092	C49H88O6	135639014	56937118	QQJSEKFDPLWRFZ-YNMAKQBFSA-N					
LMGL03013329	TG(12:0/16:0/18:3(9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	772.658092	C49H88O6	135639015	56937119	BNXMFPAJOUFOCB-OJJDTYCWSA-N					
LMGL03013330	TG(12:0/16:0/18:4(6Z,9Z,12Z,15Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	770.642442	C49H86O6	135639016	56937120	YEIZSAKBTCEYPQ-QBINFKTDSA-N					
LMGL03013331	TG(12:0/16:0/19:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	792.720692	C50H96O6	135639017	56937121	ZSOPTGQFHVKGLE-QZNUWAOFSA-N					
LMGL03013332	TG(12:0/16:0/19:1(9Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	790.705042	C50H94O6	135639018	56937122	LASDNVBISDTJAD-ITQMVGCCSA-N					
LMGL03013333	TG(12:0/16:0/20:0)[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	806.736342	C51H98O6	135639019	56937123	FTIBVSNHDVLVFQ-QSCHNALKSA-N					
LMGL03013334	TG(12:0/16:0/20:1(11Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	804.720692	C51H96O6	135639020	56937124	KOECVRUHPJVMJH-KYKFUFFASA-N					
LMGL03013335	TG(12:0/16:0/20:2(11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	802.705042	C51H94O6	135639021	56937125	JPEYPDKNKAECDK-KRXHXFEDSA-N					
LMGL03013336	TG(12:0/16:0/20:3(8Z,11Z,14Z))[iso6]	[M+NH4]+	Glycerolipids [GL]	Triradylglycerols [GL03]	Triacylglycerols [GL0301]	800.689392	C51H92O6	135639022	56937126	LSXSLOKSIWRONY-NAQQPVJDSA-N					
